from_ba_id,from_ba_name,from_gf_id,from_gf_name,to_ba_id,to_ba_name,to_gf_id,to_gf_name
833e7189-5a31-4573-abfd-ff2eee999437,Ricordea florida,6b2aabb4-d16f-445e-933f-16341030fdba,Plates or tables,3dc38d25-ed80-4049-af16-e85f04f97cc6,Other invertebrates,,
833e7189-5a31-4573-abfd-ff2eee999437,Ricordea florida,66f2cd86-a949-414e-96ac-5ea1fb702c5c,Submassive,3dc38d25-ed80-4049-af16-e85f04f97cc6,Other invertebrates,,
1b8ee2de-d362-4534-82bf-59239747eae4,Ricordeidae,,,3dc38d25-ed80-4049-af16-e85f04f97cc6,Other invertebrates,,
1b8ee2de-d362-4534-82bf-59239747eae4,Ricordeidae,7e71833a-fc29-4176-91cb-1df6723089ed,Arborescent,3dc38d25-ed80-4049-af16-e85f04f97cc6,Other invertebrates,,
1b8ee2de-d362-4534-82bf-59239747eae4,Ricordeidae,cf2deca6-53b8-4096-916f-32c2c71d14bf,Branching,3dc38d25-ed80-4049-af16-e85f04f97cc6,Other invertebrates,,
1b8ee2de-d362-4534-82bf-59239747eae4,Ricordeidae,cbff6080-6387-44e5-b7ad-35f35f3db3a7,Columnar,3dc38d25-ed80-4049-af16-e85f04f97cc6,Other invertebrates,,
1b8ee2de-d362-4534-82bf-59239747eae4,Ricordeidae,1dd23b35-32d7-489f-bee1-3985e17c113f,Corymbose,3dc38d25-ed80-4049-af16-e85f04f97cc6,Other invertebrates,,
1b8ee2de-d362-4534-82bf-59239747eae4,Ricordeidae,eb67cf91-533d-465c-bace-c7c6d3901516,Digitate,3dc38d25-ed80-4049-af16-e85f04f97cc6,Other invertebrates,,
1b8ee2de-d362-4534-82bf-59239747eae4,Ricordeidae,b406252b-c160-4fd6-b7f9-f61d5e2779a5,Encrusting,3dc38d25-ed80-4049-af16-e85f04f97cc6,Other invertebrates,,
1b8ee2de-d362-4534-82bf-59239747eae4,Ricordeidae,e149db12-9398-4a10-8642-5db70d1a8505,Foliose,3dc38d25-ed80-4049-af16-e85f04f97cc6,Other invertebrates,,
1b8ee2de-d362-4534-82bf-59239747eae4,Ricordeidae,888609b5-b58a-4d57-addc-a6935bba284b,Massive,3dc38d25-ed80-4049-af16-e85f04f97cc6,Other invertebrates,,
1b8ee2de-d362-4534-82bf-59239747eae4,Ricordeidae,7a3be72b-a96e-4434-9c42-a817fe3fc765,Mushroom coral,3dc38d25-ed80-4049-af16-e85f04f97cc6,Other invertebrates,,
1b8ee2de-d362-4534-82bf-59239747eae4,Ricordeidae,6b2aabb4-d16f-445e-933f-16341030fdba,Plates or tables,3dc38d25-ed80-4049-af16-e85f04f97cc6,Other invertebrates,,
1b8ee2de-d362-4534-82bf-59239747eae4,Ricordeidae,66f2cd86-a949-414e-96ac-5ea1fb702c5c,Submassive,3dc38d25-ed80-4049-af16-e85f04f97cc6,Other invertebrates,,
7b351732-5ec1-43c5-b668-15ed24e33aed,Rock,,,d9086647-3a82-4634-97bc-6e10347af39b,Bare substrate,,
7b351732-5ec1-43c5-b668-15ed24e33aed,Rock,7e71833a-fc29-4176-91cb-1df6723089ed,Arborescent,d9086647-3a82-4634-97bc-6e10347af39b,Bare substrate,,
7b351732-5ec1-43c5-b668-15ed24e33aed,Rock,cf2deca6-53b8-4096-916f-32c2c71d14bf,Branching,d9086647-3a82-4634-97bc-6e10347af39b,Bare substrate,,
7b351732-5ec1-43c5-b668-15ed24e33aed,Rock,cbff6080-6387-44e5-b7ad-35f35f3db3a7,Columnar,d9086647-3a82-4634-97bc-6e10347af39b,Bare substrate,,
7b351732-5ec1-43c5-b668-15ed24e33aed,Rock,1dd23b35-32d7-489f-bee1-3985e17c113f,Corymbose,d9086647-3a82-4634-97bc-6e10347af39b,Bare substrate,,
7b351732-5ec1-43c5-b668-15ed24e33aed,Rock,eb67cf91-533d-465c-bace-c7c6d3901516,Digitate,d9086647-3a82-4634-97bc-6e10347af39b,Bare substrate,,
7b351732-5ec1-43c5-b668-15ed24e33aed,Rock,b406252b-c160-4fd6-b7f9-f61d5e2779a5,Encrusting,d9086647-3a82-4634-97bc-6e10347af39b,Bare substrate,,
7b351732-5ec1-43c5-b668-15ed24e33aed,Rock,e149db12-9398-4a10-8642-5db70d1a8505,Foliose,d9086647-3a82-4634-97bc-6e10347af39b,Bare substrate,,
7b351732-5ec1-43c5-b668-15ed24e33aed,Rock,888609b5-b58a-4d57-addc-a6935bba284b,Massive,d9086647-3a82-4634-97bc-6e10347af39b,Bare substrate,,
7b351732-5ec1-43c5-b668-15ed24e33aed,Rock,7a3be72b-a96e-4434-9c42-a817fe3fc765,Mushroom coral,d9086647-3a82-4634-97bc-6e10347af39b,Bare substrate,,
7b351732-5ec1-43c5-b668-15ed24e33aed,Rock,6b2aabb4-d16f-445e-933f-16341030fdba,Plates or tables,d9086647-3a82-4634-97bc-6e10347af39b,Bare substrate,,
7b351732-5ec1-43c5-b668-15ed24e33aed,Rock,66f2cd86-a949-414e-96ac-5ea1fb702c5c,Submassive,d9086647-3a82-4634-97bc-6e10347af39b,Bare substrate,,
1991bace-e755-49e8-85eb-cf3edc790170,Rumphella,,,30a987e9-b420-4db6-a83a-a1f7cabd14fb,Soft coral,,
1991bace-e755-49e8-85eb-cf3edc790170,Rumphella,7e71833a-fc29-4176-91cb-1df6723089ed,Arborescent,30a987e9-b420-4db6-a83a-a1f7cabd14fb,Soft coral,,
1991bace-e755-49e8-85eb-cf3edc790170,Rumphella,cf2deca6-53b8-4096-916f-32c2c71d14bf,Branching,30a987e9-b420-4db6-a83a-a1f7cabd14fb,Soft coral,,
1991bace-e755-49e8-85eb-cf3edc790170,Rumphella,cbff6080-6387-44e5-b7ad-35f35f3db3a7,Columnar,30a987e9-b420-4db6-a83a-a1f7cabd14fb,Soft coral,,
1991bace-e755-49e8-85eb-cf3edc790170,Rumphella,1dd23b35-32d7-489f-bee1-3985e17c113f,Corymbose,30a987e9-b420-4db6-a83a-a1f7cabd14fb,Soft coral,,
1991bace-e755-49e8-85eb-cf3edc790170,Rumphella,eb67cf91-533d-465c-bace-c7c6d3901516,Digitate,30a987e9-b420-4db6-a83a-a1f7cabd14fb,Soft coral,,
1991bace-e755-49e8-85eb-cf3edc790170,Rumphella,b406252b-c160-4fd6-b7f9-f61d5e2779a5,Encrusting,30a987e9-b420-4db6-a83a-a1f7cabd14fb,Soft coral,,
1991bace-e755-49e8-85eb-cf3edc790170,Rumphella,e149db12-9398-4a10-8642-5db70d1a8505,Foliose,30a987e9-b420-4db6-a83a-a1f7cabd14fb,Soft coral,,
1991bace-e755-49e8-85eb-cf3edc790170,Rumphella,888609b5-b58a-4d57-addc-a6935bba284b,Massive,30a987e9-b420-4db6-a83a-a1f7cabd14fb,Soft coral,,
1991bace-e755-49e8-85eb-cf3edc790170,Rumphella,7a3be72b-a96e-4434-9c42-a817fe3fc765,Mushroom coral,30a987e9-b420-4db6-a83a-a1f7cabd14fb,Soft coral,,
1991bace-e755-49e8-85eb-cf3edc790170,Rumphella,6b2aabb4-d16f-445e-933f-16341030fdba,Plates or tables,30a987e9-b420-4db6-a83a-a1f7cabd14fb,Soft coral,,
1991bace-e755-49e8-85eb-cf3edc790170,Rumphella,66f2cd86-a949-414e-96ac-5ea1fb702c5c,Submassive,30a987e9-b420-4db6-a83a-a1f7cabd14fb,Soft coral,,
97877aab-95e7-4e22-ab98-9ebd2f644cbc,Ruppia,,,5f1f7956-bc21-4bfd-a409-9740e614b2ac,Seagrass,,
97877aab-95e7-4e22-ab98-9ebd2f644cbc,Ruppia,7e71833a-fc29-4176-91cb-1df6723089ed,Arborescent,5f1f7956-bc21-4bfd-a409-9740e614b2ac,Seagrass,,
97877aab-95e7-4e22-ab98-9ebd2f644cbc,Ruppia,cf2deca6-53b8-4096-916f-32c2c71d14bf,Branching,5f1f7956-bc21-4bfd-a409-9740e614b2ac,Seagrass,,
97877aab-95e7-4e22-ab98-9ebd2f644cbc,Ruppia,cbff6080-6387-44e5-b7ad-35f35f3db3a7,Columnar,5f1f7956-bc21-4bfd-a409-9740e614b2ac,Seagrass,,
97877aab-95e7-4e22-ab98-9ebd2f644cbc,Ruppia,1dd23b35-32d7-489f-bee1-3985e17c113f,Corymbose,5f1f7956-bc21-4bfd-a409-9740e614b2ac,Seagrass,,
97877aab-95e7-4e22-ab98-9ebd2f644cbc,Ruppia,eb67cf91-533d-465c-bace-c7c6d3901516,Digitate,5f1f7956-bc21-4bfd-a409-9740e614b2ac,Seagrass,,
97877aab-95e7-4e22-ab98-9ebd2f644cbc,Ruppia,b406252b-c160-4fd6-b7f9-f61d5e2779a5,Encrusting,5f1f7956-bc21-4bfd-a409-9740e614b2ac,Seagrass,,
97877aab-95e7-4e22-ab98-9ebd2f644cbc,Ruppia,e149db12-9398-4a10-8642-5db70d1a8505,Foliose,5f1f7956-bc21-4bfd-a409-9740e614b2ac,Seagrass,,
97877aab-95e7-4e22-ab98-9ebd2f644cbc,Ruppia,888609b5-b58a-4d57-addc-a6935bba284b,Massive,5f1f7956-bc21-4bfd-a409-9740e614b2ac,Seagrass,,
97877aab-95e7-4e22-ab98-9ebd2f644cbc,Ruppia,7a3be72b-a96e-4434-9c42-a817fe3fc765,Mushroom coral,5f1f7956-bc21-4bfd-a409-9740e614b2ac,Seagrass,,
97877aab-95e7-4e22-ab98-9ebd2f644cbc,Ruppia,6b2aabb4-d16f-445e-933f-16341030fdba,Plates or tables,5f1f7956-bc21-4bfd-a409-9740e614b2ac,Seagrass,,
97877aab-95e7-4e22-ab98-9ebd2f644cbc,Ruppia,66f2cd86-a949-414e-96ac-5ea1fb702c5c,Submassive,5f1f7956-bc21-4bfd-a409-9740e614b2ac,Seagrass,,
0dc61829-0b30-4906-a07a-5beff5aa44d3,Ruppiaceae,,,5f1f7956-bc21-4bfd-a409-9740e614b2ac,Seagrass,,
0dc61829-0b30-4906-a07a-5beff5aa44d3,Ruppiaceae,7e71833a-fc29-4176-91cb-1df6723089ed,Arborescent,5f1f7956-bc21-4bfd-a409-9740e614b2ac,Seagrass,,
0dc61829-0b30-4906-a07a-5beff5aa44d3,Ruppiaceae,cf2deca6-53b8-4096-916f-32c2c71d14bf,Branching,5f1f7956-bc21-4bfd-a409-9740e614b2ac,Seagrass,,
0dc61829-0b30-4906-a07a-5beff5aa44d3,Ruppiaceae,cbff6080-6387-44e5-b7ad-35f35f3db3a7,Columnar,5f1f7956-bc21-4bfd-a409-9740e614b2ac,Seagrass,,
0dc61829-0b30-4906-a07a-5beff5aa44d3,Ruppiaceae,1dd23b35-32d7-489f-bee1-3985e17c113f,Corymbose,5f1f7956-bc21-4bfd-a409-9740e614b2ac,Seagrass,,
0dc61829-0b30-4906-a07a-5beff5aa44d3,Ruppiaceae,eb67cf91-533d-465c-bace-c7c6d3901516,Digitate,5f1f7956-bc21-4bfd-a409-9740e614b2ac,Seagrass,,
0dc61829-0b30-4906-a07a-5beff5aa44d3,Ruppiaceae,b406252b-c160-4fd6-b7f9-f61d5e2779a5,Encrusting,5f1f7956-bc21-4bfd-a409-9740e614b2ac,Seagrass,,
0dc61829-0b30-4906-a07a-5beff5aa44d3,Ruppiaceae,e149db12-9398-4a10-8642-5db70d1a8505,Foliose,5f1f7956-bc21-4bfd-a409-9740e614b2ac,Seagrass,,
0dc61829-0b30-4906-a07a-5beff5aa44d3,Ruppiaceae,888609b5-b58a-4d57-addc-a6935bba284b,Massive,5f1f7956-bc21-4bfd-a409-9740e614b2ac,Seagrass,,
0dc61829-0b30-4906-a07a-5beff5aa44d3,Ruppiaceae,7a3be72b-a96e-4434-9c42-a817fe3fc765,Mushroom coral,5f1f7956-bc21-4bfd-a409-9740e614b2ac,Seagrass,,
0dc61829-0b30-4906-a07a-5beff5aa44d3,Ruppiaceae,6b2aabb4-d16f-445e-933f-16341030fdba,Plates or tables,5f1f7956-bc21-4bfd-a409-9740e614b2ac,Seagrass,,
0dc61829-0b30-4906-a07a-5beff5aa44d3,Ruppiaceae,66f2cd86-a949-414e-96ac-5ea1fb702c5c,Submassive,5f1f7956-bc21-4bfd-a409-9740e614b2ac,Seagrass,,
39329031-a618-4ef1-a454-f65dc26deef9,Ruppia maritima,,,5f1f7956-bc21-4bfd-a409-9740e614b2ac,Seagrass,,
39329031-a618-4ef1-a454-f65dc26deef9,Ruppia maritima,7e71833a-fc29-4176-91cb-1df6723089ed,Arborescent,5f1f7956-bc21-4bfd-a409-9740e614b2ac,Seagrass,,
39329031-a618-4ef1-a454-f65dc26deef9,Ruppia maritima,cf2deca6-53b8-4096-916f-32c2c71d14bf,Branching,5f1f7956-bc21-4bfd-a409-9740e614b2ac,Seagrass,,
39329031-a618-4ef1-a454-f65dc26deef9,Ruppia maritima,cbff6080-6387-44e5-b7ad-35f35f3db3a7,Columnar,5f1f7956-bc21-4bfd-a409-9740e614b2ac,Seagrass,,
39329031-a618-4ef1-a454-f65dc26deef9,Ruppia maritima,1dd23b35-32d7-489f-bee1-3985e17c113f,Corymbose,5f1f7956-bc21-4bfd-a409-9740e614b2ac,Seagrass,,
39329031-a618-4ef1-a454-f65dc26deef9,Ruppia maritima,eb67cf91-533d-465c-bace-c7c6d3901516,Digitate,5f1f7956-bc21-4bfd-a409-9740e614b2ac,Seagrass,,
39329031-a618-4ef1-a454-f65dc26deef9,Ruppia maritima,b406252b-c160-4fd6-b7f9-f61d5e2779a5,Encrusting,5f1f7956-bc21-4bfd-a409-9740e614b2ac,Seagrass,,
39329031-a618-4ef1-a454-f65dc26deef9,Ruppia maritima,e149db12-9398-4a10-8642-5db70d1a8505,Foliose,5f1f7956-bc21-4bfd-a409-9740e614b2ac,Seagrass,,
39329031-a618-4ef1-a454-f65dc26deef9,Ruppia maritima,888609b5-b58a-4d57-addc-a6935bba284b,Massive,5f1f7956-bc21-4bfd-a409-9740e614b2ac,Seagrass,,
39329031-a618-4ef1-a454-f65dc26deef9,Ruppia maritima,7a3be72b-a96e-4434-9c42-a817fe3fc765,Mushroom coral,5f1f7956-bc21-4bfd-a409-9740e614b2ac,Seagrass,,
39329031-a618-4ef1-a454-f65dc26deef9,Ruppia maritima,6b2aabb4-d16f-445e-933f-16341030fdba,Plates or tables,5f1f7956-bc21-4bfd-a409-9740e614b2ac,Seagrass,,
39329031-a618-4ef1-a454-f65dc26deef9,Ruppia maritima,66f2cd86-a949-414e-96ac-5ea1fb702c5c,Submassive,5f1f7956-bc21-4bfd-a409-9740e614b2ac,Seagrass,,
29525c16-c16c-4e4b-a97c-1b42ad069926,Sabellidae,,,3dc38d25-ed80-4049-af16-e85f04f97cc6,Other invertebrates,,
29525c16-c16c-4e4b-a97c-1b42ad069926,Sabellidae,7e71833a-fc29-4176-91cb-1df6723089ed,Arborescent,3dc38d25-ed80-4049-af16-e85f04f97cc6,Other invertebrates,,
29525c16-c16c-4e4b-a97c-1b42ad069926,Sabellidae,cf2deca6-53b8-4096-916f-32c2c71d14bf,Branching,3dc38d25-ed80-4049-af16-e85f04f97cc6,Other invertebrates,,
29525c16-c16c-4e4b-a97c-1b42ad069926,Sabellidae,cbff6080-6387-44e5-b7ad-35f35f3db3a7,Columnar,3dc38d25-ed80-4049-af16-e85f04f97cc6,Other invertebrates,,
29525c16-c16c-4e4b-a97c-1b42ad069926,Sabellidae,1dd23b35-32d7-489f-bee1-3985e17c113f,Corymbose,3dc38d25-ed80-4049-af16-e85f04f97cc6,Other invertebrates,,
29525c16-c16c-4e4b-a97c-1b42ad069926,Sabellidae,eb67cf91-533d-465c-bace-c7c6d3901516,Digitate,3dc38d25-ed80-4049-af16-e85f04f97cc6,Other invertebrates,,
29525c16-c16c-4e4b-a97c-1b42ad069926,Sabellidae,b406252b-c160-4fd6-b7f9-f61d5e2779a5,Encrusting,3dc38d25-ed80-4049-af16-e85f04f97cc6,Other invertebrates,,
29525c16-c16c-4e4b-a97c-1b42ad069926,Sabellidae,e149db12-9398-4a10-8642-5db70d1a8505,Foliose,3dc38d25-ed80-4049-af16-e85f04f97cc6,Other invertebrates,,
29525c16-c16c-4e4b-a97c-1b42ad069926,Sabellidae,888609b5-b58a-4d57-addc-a6935bba284b,Massive,3dc38d25-ed80-4049-af16-e85f04f97cc6,Other invertebrates,,
29525c16-c16c-4e4b-a97c-1b42ad069926,Sabellidae,7a3be72b-a96e-4434-9c42-a817fe3fc765,Mushroom coral,3dc38d25-ed80-4049-af16-e85f04f97cc6,Other invertebrates,,
29525c16-c16c-4e4b-a97c-1b42ad069926,Sabellidae,6b2aabb4-d16f-445e-933f-16341030fdba,Plates or tables,3dc38d25-ed80-4049-af16-e85f04f97cc6,Other invertebrates,,
29525c16-c16c-4e4b-a97c-1b42ad069926,Sabellidae,66f2cd86-a949-414e-96ac-5ea1fb702c5c,Submassive,3dc38d25-ed80-4049-af16-e85f04f97cc6,Other invertebrates,,
14a38ea6-beab-4871-8249-a015b5423268,Sandalolitha,,,350e9eb4-5e6b-48f5-aeb8-0bfdf023bf1c,Hard coral,,
14a38ea6-beab-4871-8249-a015b5423268,Sandalolitha,7e71833a-fc29-4176-91cb-1df6723089ed,Arborescent,350e9eb4-5e6b-48f5-aeb8-0bfdf023bf1c,Hard coral,,
14a38ea6-beab-4871-8249-a015b5423268,Sandalolitha,cf2deca6-53b8-4096-916f-32c2c71d14bf,Branching,350e9eb4-5e6b-48f5-aeb8-0bfdf023bf1c,Hard coral,,
14a38ea6-beab-4871-8249-a015b5423268,Sandalolitha,cbff6080-6387-44e5-b7ad-35f35f3db3a7,Columnar,350e9eb4-5e6b-48f5-aeb8-0bfdf023bf1c,Hard coral,,
14a38ea6-beab-4871-8249-a015b5423268,Sandalolitha,1dd23b35-32d7-489f-bee1-3985e17c113f,Corymbose,350e9eb4-5e6b-48f5-aeb8-0bfdf023bf1c,Hard coral,,
14a38ea6-beab-4871-8249-a015b5423268,Sandalolitha,eb67cf91-533d-465c-bace-c7c6d3901516,Digitate,350e9eb4-5e6b-48f5-aeb8-0bfdf023bf1c,Hard coral,,
14a38ea6-beab-4871-8249-a015b5423268,Sandalolitha,b406252b-c160-4fd6-b7f9-f61d5e2779a5,Encrusting,350e9eb4-5e6b-48f5-aeb8-0bfdf023bf1c,Hard coral,,
14a38ea6-beab-4871-8249-a015b5423268,Sandalolitha,e149db12-9398-4a10-8642-5db70d1a8505,Foliose,350e9eb4-5e6b-48f5-aeb8-0bfdf023bf1c,Hard coral,,
14a38ea6-beab-4871-8249-a015b5423268,Sandalolitha,888609b5-b58a-4d57-addc-a6935bba284b,Massive,350e9eb4-5e6b-48f5-aeb8-0bfdf023bf1c,Hard coral,,
14a38ea6-beab-4871-8249-a015b5423268,Sandalolitha,7a3be72b-a96e-4434-9c42-a817fe3fc765,Mushroom coral,350e9eb4-5e6b-48f5-aeb8-0bfdf023bf1c,Hard coral,,
14a38ea6-beab-4871-8249-a015b5423268,Sandalolitha,6b2aabb4-d16f-445e-933f-16341030fdba,Plates or tables,350e9eb4-5e6b-48f5-aeb8-0bfdf023bf1c,Hard coral,,
14a38ea6-beab-4871-8249-a015b5423268,Sandalolitha,66f2cd86-a949-414e-96ac-5ea1fb702c5c,Submassive,350e9eb4-5e6b-48f5-aeb8-0bfdf023bf1c,Hard coral,,
ae2ff4b3-b451-4902-b2ec-464b9ea1a086,Sandalolitha robusta,,,350e9eb4-5e6b-48f5-aeb8-0bfdf023bf1c,Hard coral,,
ae2ff4b3-b451-4902-b2ec-464b9ea1a086,Sandalolitha robusta,7e71833a-fc29-4176-91cb-1df6723089ed,Arborescent,350e9eb4-5e6b-48f5-aeb8-0bfdf023bf1c,Hard coral,,
ae2ff4b3-b451-4902-b2ec-464b9ea1a086,Sandalolitha robusta,cf2deca6-53b8-4096-916f-32c2c71d14bf,Branching,350e9eb4-5e6b-48f5-aeb8-0bfdf023bf1c,Hard coral,,
ae2ff4b3-b451-4902-b2ec-464b9ea1a086,Sandalolitha robusta,cbff6080-6387-44e5-b7ad-35f35f3db3a7,Columnar,350e9eb4-5e6b-48f5-aeb8-0bfdf023bf1c,Hard coral,,
ae2ff4b3-b451-4902-b2ec-464b9ea1a086,Sandalolitha robusta,1dd23b35-32d7-489f-bee1-3985e17c113f,Corymbose,350e9eb4-5e6b-48f5-aeb8-0bfdf023bf1c,Hard coral,,
ae2ff4b3-b451-4902-b2ec-464b9ea1a086,Sandalolitha robusta,eb67cf91-533d-465c-bace-c7c6d3901516,Digitate,350e9eb4-5e6b-48f5-aeb8-0bfdf023bf1c,Hard coral,,
ae2ff4b3-b451-4902-b2ec-464b9ea1a086,Sandalolitha robusta,b406252b-c160-4fd6-b7f9-f61d5e2779a5,Encrusting,350e9eb4-5e6b-48f5-aeb8-0bfdf023bf1c,Hard coral,,
ae2ff4b3-b451-4902-b2ec-464b9ea1a086,Sandalolitha robusta,e149db12-9398-4a10-8642-5db70d1a8505,Foliose,350e9eb4-5e6b-48f5-aeb8-0bfdf023bf1c,Hard coral,,
ae2ff4b3-b451-4902-b2ec-464b9ea1a086,Sandalolitha robusta,888609b5-b58a-4d57-addc-a6935bba284b,Massive,350e9eb4-5e6b-48f5-aeb8-0bfdf023bf1c,Hard coral,,
ae2ff4b3-b451-4902-b2ec-464b9ea1a086,Sandalolitha robusta,7a3be72b-a96e-4434-9c42-a817fe3fc765,Mushroom coral,350e9eb4-5e6b-48f5-aeb8-0bfdf023bf1c,Hard coral,,
ae2ff4b3-b451-4902-b2ec-464b9ea1a086,Sandalolitha robusta,6b2aabb4-d16f-445e-933f-16341030fdba,Plates or tables,350e9eb4-5e6b-48f5-aeb8-0bfdf023bf1c,Hard coral,,
ae2ff4b3-b451-4902-b2ec-464b9ea1a086,Sandalolitha robusta,66f2cd86-a949-414e-96ac-5ea1fb702c5c,Submassive,350e9eb4-5e6b-48f5-aeb8-0bfdf023bf1c,Hard coral,,
60e34548-5a87-421e-8228-e983c2417963,Sarcophytidae,,,30a987e9-b420-4db6-a83a-a1f7cabd14fb,Soft coral,,
60e34548-5a87-421e-8228-e983c2417963,Sarcophytidae,7e71833a-fc29-4176-91cb-1df6723089ed,Arborescent,30a987e9-b420-4db6-a83a-a1f7cabd14fb,Soft coral,,
60e34548-5a87-421e-8228-e983c2417963,Sarcophytidae,cf2deca6-53b8-4096-916f-32c2c71d14bf,Branching,30a987e9-b420-4db6-a83a-a1f7cabd14fb,Soft coral,,
60e34548-5a87-421e-8228-e983c2417963,Sarcophytidae,cbff6080-6387-44e5-b7ad-35f35f3db3a7,Columnar,30a987e9-b420-4db6-a83a-a1f7cabd14fb,Soft coral,,
60e34548-5a87-421e-8228-e983c2417963,Sarcophytidae,1dd23b35-32d7-489f-bee1-3985e17c113f,Corymbose,30a987e9-b420-4db6-a83a-a1f7cabd14fb,Soft coral,,
60e34548-5a87-421e-8228-e983c2417963,Sarcophytidae,eb67cf91-533d-465c-bace-c7c6d3901516,Digitate,30a987e9-b420-4db6-a83a-a1f7cabd14fb,Soft coral,,
60e34548-5a87-421e-8228-e983c2417963,Sarcophytidae,b406252b-c160-4fd6-b7f9-f61d5e2779a5,Encrusting,30a987e9-b420-4db6-a83a-a1f7cabd14fb,Soft coral,,
60e34548-5a87-421e-8228-e983c2417963,Sarcophytidae,e149db12-9398-4a10-8642-5db70d1a8505,Foliose,30a987e9-b420-4db6-a83a-a1f7cabd14fb,Soft coral,,
60e34548-5a87-421e-8228-e983c2417963,Sarcophytidae,888609b5-b58a-4d57-addc-a6935bba284b,Massive,30a987e9-b420-4db6-a83a-a1f7cabd14fb,Soft coral,,
60e34548-5a87-421e-8228-e983c2417963,Sarcophytidae,7a3be72b-a96e-4434-9c42-a817fe3fc765,Mushroom coral,30a987e9-b420-4db6-a83a-a1f7cabd14fb,Soft coral,,
60e34548-5a87-421e-8228-e983c2417963,Sarcophytidae,6b2aabb4-d16f-445e-933f-16341030fdba,Plates or tables,30a987e9-b420-4db6-a83a-a1f7cabd14fb,Soft coral,,
60e34548-5a87-421e-8228-e983c2417963,Sarcophytidae,66f2cd86-a949-414e-96ac-5ea1fb702c5c,Submassive,30a987e9-b420-4db6-a83a-a1f7cabd14fb,Soft coral,,
d19a0d50-6372-4390-922b-cc8e8f7f13eb,Sarcophyton,,,30a987e9-b420-4db6-a83a-a1f7cabd14fb,Soft coral,,
d19a0d50-6372-4390-922b-cc8e8f7f13eb,Sarcophyton,7e71833a-fc29-4176-91cb-1df6723089ed,Arborescent,30a987e9-b420-4db6-a83a-a1f7cabd14fb,Soft coral,,
d19a0d50-6372-4390-922b-cc8e8f7f13eb,Sarcophyton,cf2deca6-53b8-4096-916f-32c2c71d14bf,Branching,30a987e9-b420-4db6-a83a-a1f7cabd14fb,Soft coral,,
d19a0d50-6372-4390-922b-cc8e8f7f13eb,Sarcophyton,cbff6080-6387-44e5-b7ad-35f35f3db3a7,Columnar,30a987e9-b420-4db6-a83a-a1f7cabd14fb,Soft coral,,
d19a0d50-6372-4390-922b-cc8e8f7f13eb,Sarcophyton,1dd23b35-32d7-489f-bee1-3985e17c113f,Corymbose,30a987e9-b420-4db6-a83a-a1f7cabd14fb,Soft coral,,
d19a0d50-6372-4390-922b-cc8e8f7f13eb,Sarcophyton,eb67cf91-533d-465c-bace-c7c6d3901516,Digitate,30a987e9-b420-4db6-a83a-a1f7cabd14fb,Soft coral,,
d19a0d50-6372-4390-922b-cc8e8f7f13eb,Sarcophyton,b406252b-c160-4fd6-b7f9-f61d5e2779a5,Encrusting,30a987e9-b420-4db6-a83a-a1f7cabd14fb,Soft coral,,
d19a0d50-6372-4390-922b-cc8e8f7f13eb,Sarcophyton,e149db12-9398-4a10-8642-5db70d1a8505,Foliose,30a987e9-b420-4db6-a83a-a1f7cabd14fb,Soft coral,,
d19a0d50-6372-4390-922b-cc8e8f7f13eb,Sarcophyton,888609b5-b58a-4d57-addc-a6935bba284b,Massive,30a987e9-b420-4db6-a83a-a1f7cabd14fb,Soft coral,,
d19a0d50-6372-4390-922b-cc8e8f7f13eb,Sarcophyton,7a3be72b-a96e-4434-9c42-a817fe3fc765,Mushroom coral,30a987e9-b420-4db6-a83a-a1f7cabd14fb,Soft coral,,
d19a0d50-6372-4390-922b-cc8e8f7f13eb,Sarcophyton,6b2aabb4-d16f-445e-933f-16341030fdba,Plates or tables,30a987e9-b420-4db6-a83a-a1f7cabd14fb,Soft coral,,
d19a0d50-6372-4390-922b-cc8e8f7f13eb,Sarcophyton,66f2cd86-a949-414e-96ac-5ea1fb702c5c,Submassive,30a987e9-b420-4db6-a83a-a1f7cabd14fb,Soft coral,,
e1272775-11a6-4f60-9054-956567a961df,Sargassum,,,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
e1272775-11a6-4f60-9054-956567a961df,Sargassum,7e71833a-fc29-4176-91cb-1df6723089ed,Arborescent,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
e1272775-11a6-4f60-9054-956567a961df,Sargassum,cf2deca6-53b8-4096-916f-32c2c71d14bf,Branching,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
e1272775-11a6-4f60-9054-956567a961df,Sargassum,cbff6080-6387-44e5-b7ad-35f35f3db3a7,Columnar,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
e1272775-11a6-4f60-9054-956567a961df,Sargassum,1dd23b35-32d7-489f-bee1-3985e17c113f,Corymbose,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
e1272775-11a6-4f60-9054-956567a961df,Sargassum,eb67cf91-533d-465c-bace-c7c6d3901516,Digitate,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
e1272775-11a6-4f60-9054-956567a961df,Sargassum,b406252b-c160-4fd6-b7f9-f61d5e2779a5,Encrusting,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
